timestamp,value,gesture
1764099104.043236,452.0,round
1764099116.524758,514.0,round
1764020218.013646,890.0,shoot
1764020115.159415,620.0,up_down
1764099410.2290058,717.0,shoot
1764020152.9121728,554.0,up_down
1764099496.3865805,581.0,up_down
1764020240.986502,273.0,shoot
1764099466.8402774,0.0,up_down
1764019488.8580046,843.0,round
1764020141.8571963,706.0,up_down
1764020239.6712804,572.0,shoot
1764099376.5006049,364.0,shoot
1764020245.846974,637.0,shoot
1764099488.7854905,0.0,up_down
1764020129.8756506,552.0,up_down
1764099391.3716774,474.0,shoot
1764020133.490825,398.0,up_down
1764099380.6102557,358.0,shoot
1764099102.4380257,395.0,round
1764020106.6423156,589.0,up_down
1764019503.756577,1023.0,round
1764099504.459899,3.0,up_down
1764099504.5547128,316.0,up_down
1764019497.5812037,423.0,round
1764099375.5854888,234.0,shoot
1764020245.546872,778.0,shoot
1764099510.2648628,230.0,up_down
1764019541.2295582,386.0,round
1764099110.7282307,334.0,round
1764020240.0785365,149.0,shoot
1764020233.3317192,326.0,shoot
1764020210.8772805,284.0,shoot
1764020139.959991,700.0,up_down
1764020155.7080126,479.0,up_down
1764020129.4235666,831.0,up_down
1764099500.178442,816.0,up_down
1764099116.787499,637.0,round
1764099140.9892254,513.0,round
1764020244.2210062,809.0,shoot
1764099482.5506356,0.0,up_down
1764019551.1102011,837.0,round
1764019539.299265,491.0,round
1764019516.9600897,786.0,round
1764019545.5504837,218.0,round
1764099103.5721312,520.0,round
1764019551.0481777,259.0,round
1764019527.773419,502.0,round
1764019524.5553255,44.0,round
1764099468.359733,846.0,up_down
1764099484.024581,439.0,up_down
1764019521.0016134,156.0,round
1764020100.6716912,519.0,up_down
1764019534.3429794,801.0,round
1764099481.2643533,889.0,up_down
1764099151.0732005,394.0,round
1764020124.5734546,431.0,up_down
1764020227.9876566,723.0,shoot
1764020246.505124,542.0,shoot
1764020195.841915,667.0,shoot
1764020201.7854218,528.0,shoot
1764020130.7091486,540.0,up_down
1764019505.2712746,1023.0,round
1764099464.3640957,495.0,up_down
1764019472.9275973,767.0,round
1764099415.801901,365.0,shoot
1764099107.2144582,473.0,round
1764019548.6619363,1023.0,round
1764099472.246396,598.0,up_down
1764099495.2564478,0.0,up_down
1764099132.4096167,478.0,round
1764020239.6712804,575.0,shoot
1764019526.3186305,204.0,round
1764020111.8938544,484.0,up_down
1764099498.0721648,0.0,up_down
1764020145.6598284,829.0,up_down
1764019554.7686,399.0,round
1764099502.9174984,1023.0,up_down
1764099386.2789462,502.0,shoot
1764020239.2720714,633.0,shoot
1764020153.6734035,507.0,up_down
1764099380.8842134,835.0,shoot
1764099379.5305796,269.0,shoot
1764019509.6389923,387.0,round
1764020245.0503678,298.0,shoot
1764099362.5142603,710.0,shoot
1764099356.3785849,492.0,shoot
1764099511.5771096,973.0,up_down
1764099406.551658,108.0,shoot
1764020209.101202,320.0,shoot
1764099112.0010543,626.0,round
1764099512.6453204,1023.0,up_down
1764099379.8564436,632.0,shoot
1764019480.905342,575.0,round
1764019526.009152,381.0,round
1764099515.267595,1023.0,up_down
1764099380.087463,730.0,shoot
1764020224.3141155,239.0,shoot
1764099478.4691432,576.0,up_down
1764020131.7926571,415.0,up_down
1764020101.9685242,626.0,up_down
1764019500.0512822,666.0,round
1764099403.8711803,646.0,shoot
1764019544.141806,116.0,round
1764019555.5242274,609.0,round
1764099416.8849494,55.0,shoot
1764020247.0606654,630.0,shoot
1764019507.0201435,631.0,round
1764019543.9233878,173.0,round
1764019558.1860628,715.0,round
1764099121.5931206,518.0,round
1764020145.018934,510.0,up_down
1764099473.823662,1023.0,up_down
1764020102.3424833,564.0,up_down
1764019526.6415734,1023.0,round
1764099358.6201892,659.0,shoot
1764099383.5979326,257.0,shoot
1764019472.86411,718.0,round
1764099387.8026807,332.0,shoot
1764099374.3577626,323.0,shoot
1764099148.6059752,401.0,round
1764019510.945459,421.0,round
1764099501.6850083,239.0,up_down
1764099400.856383,617.0,shoot
1764099362.0422115,442.0,shoot
1764020103.7092118,571.0,up_down
1764020144.9993205,556.0,up_down
1764099378.3822892,95.0,shoot
1764099476.162951,239.0,up_down
1764019515.965363,1023.0,round
1764099128.99383,784.0,round
1764020102.378946,570.0,up_down
1764019511.4567654,1023.0,round
1764099133.7486627,651.0,round
1764019525.5070724,1023.0,round
1764020228.6640038,682.0,shoot
1764019505.1860344,1023.0,round
1764019522.011634,214.0,round
1764099403.4946067,508.0,shoot
1764099104.7382734,116.0,round
1764020197.8826976,266.0,shoot
1764019514.9400475,1023.0,round
1764099397.2804763,688.0,shoot
1764099108.5096729,650.0,round
1764099377.8914716,543.0,shoot
1764099468.8280902,0.0,up_down
1764019478.1710207,424.0,round
1764099498.3730085,1023.0,up_down
1764019475.8687732,186.0,round
1764020154.474825,488.0,up_down
1764020102.6158528,0.0,up_down
1764019546.3734505,230.0,round
1764019508.7848842,1023.0,round
1764019529.4919448,1.0,round
1764019511.2456062,1023.0,round
1764099357.146959,337.0,shoot
1764019508.336787,92.0,round
1764099391.1755304,814.0,shoot
1764019551.279524,846.0,round
1764099128.0436254,286.0,round
1764099364.5466468,685.0,shoot
1764020120.1777189,577.0,up_down
1764099461.8591285,532.0,up_down
1764099487.2796974,973.0,up_down
1764019526.8108568,1023.0,round
1764099501.8433342,778.0,up_down
1764019480.8913028,711.0,round
1764099486.3119066,578.0,up_down
1764020095.4889145,736.0,up_down
1764099388.4760494,720.0,shoot
1764020146.0242536,504.0,up_down
1764099476.7074962,61.0,up_down
1764099386.9017158,559.0,shoot
1764099382.1366804,522.0,shoot
1764099398.2239242,816.0,shoot
1764099403.8824944,485.0,shoot
1764099478.2944992,1023.0,up_down
1764099476.7644155,0.0,up_down
1764019493.973765,280.0,round
1764099481.8589585,794.0,up_down
1764099398.404812,612.0,shoot
1764099495.0481184,737.0,up_down
1764099367.5612364,726.0,shoot
1764099488.2470295,0.0,up_down
1764020122.872158,558.0,up_down
1764020223.5087144,111.0,shoot
1764020245.0720594,323.0,shoot
1764099377.4330194,240.0,shoot
1764020244.7049582,734.0,shoot
1764099377.7767124,530.0,shoot
1764099381.0390782,679.0,shoot
1764020201.743302,664.0,shoot
1764020135.678615,543.0,up_down
1764020130.15732,505.0,up_down
1764099410.735785,304.0,shoot
1764099499.2989612,805.0,up_down
1764019476.4306629,233.0,round
1764020226.0619688,605.0,shoot
1764020199.975042,424.0,shoot
1764099102.296134,533.0,round
1764019525.3568275,1023.0,round
1764099389.4719994,775.0,shoot
1764019497.109351,122.0,round
1764020134.042729,639.0,up_down
1764019553.2547674,698.0,round
1764099102.3336763,592.0,round
1764020239.047829,644.0,shoot
1764020095.5765133,619.0,up_down
1764099405.8486314,300.0,shoot
1764019508.9606605,0.0,round
1764099380.091963,569.0,shoot
1764019541.440306,1.0,round
1764020131.78337,403.0,up_down
1764099495.5098956,441.0,up_down
1764099385.4020889,414.0,shoot
1764019516.6440625,334.0,round
1764020243.810125,451.0,shoot
1764099110.8879964,308.0,round
1764099413.9836082,436.0,shoot
1764019508.4996052,21.0,round
1764020219.567843,661.0,shoot
1764099462.2808604,644.0,up_down
1764099129.7309463,541.0,round
1764099361.1978562,348.0,shoot
1764099382.5273144,533.0,shoot
1764020139.959991,706.0,up_down
1764020138.8194537,530.0,up_down
1764099395.3093696,455.0,shoot
1764099114.69635,531.0,round
1764099493.7823577,384.0,up_down
1764019528.706436,834.0,round
1764099102.4841638,364.0,round
1764099115.3214388,458.0,round
1764020117.4433298,777.0,up_down
1764099520.3262873,393.0,up_down
1764099408.2006023,838.0,shoot
1764099371.4724991,750.0,shoot
1764019522.8059456,333.0,round
1764020223.1571732,603.0,shoot
1764020249.053033,613.0,shoot
1764099363.5887969,583.0,shoot
1764019543.1502345,427.0,round
1764099379.8927424,582.0,shoot
1764020140.433419,560.0,up_down
1764099406.8922937,563.0,shoot
1764099386.358199,419.0,shoot
1764099377.300719,647.0,shoot
1764020122.4278505,262.0,up_down
1764099408.8008428,762.0,shoot
1764099118.4144676,713.0,round
1764019528.9869993,484.0,round
1764099138.980481,426.0,round
1764099385.551951,366.0,shoot
1764099466.7181149,0.0,up_down
1764099121.156597,435.0,round
1764019480.7130692,490.0,round
1764099374.2343693,484.0,shoot
1764020150.2412868,597.0,up_down
1764020127.8586285,610.0,up_down
1764099363.350748,219.0,shoot
1764099135.1980724,318.0,round
1764099477.1541953,523.0,up_down
1764019552.5070643,463.0,round
1764099394.5992622,552.0,shoot
1764019509.473158,21.0,round
1764099491.2185552,848.0,up_down
1764099484.384122,193.0,up_down
1764099403.6581092,377.0,shoot
1764020145.1757562,449.0,up_down
1764099504.1121628,828.0,up_down
1764020115.6241877,512.0,up_down
1764019531.689706,525.0,round
1764019528.3263984,1.0,round
1764020148.7424183,720.0,up_down
1764019540.755905,831.0,round
1764099148.763225,520.0,round
1764020220.368779,832.0,shoot
1764020111.434044,642.0,up_down
1764020198.5480893,653.0,shoot
1764099393.2383466,487.0,shoot
1764020119.6654458,508.0,up_down
1764019534.7863717,1.0,round
1764099366.971839,339.0,shoot
1764099140.0573063,656.0,round
1764099356.3859203,561.0,shoot
1764020104.2001672,750.0,up_down
1764020244.076761,774.0,shoot
1764019554.0738227,423.0,round
1764020237.4695296,651.0,shoot
1764020202.8251717,0.0,shoot
1764020114.6061296,474.0,up_down
1764099118.5421023,433.0,round
1764020223.5087144,92.0,shoot
1764099108.9667587,679.0,round
1764020238.9429674,612.0,shoot
1764020223.8532448,445.0,shoot
1764020098.4436595,599.0,up_down
1764020125.8422265,754.0,up_down
1764019556.707312,364.0,round
1764020221.002174,811.0,shoot
1764020130.835791,528.0,up_down
1764019475.713654,614.0,round
1764019547.9825697,463.0,round
1764099479.4970684,0.0,up_down
1764020240.4259498,680.0,shoot
1764020143.7364993,496.0,up_down
1764019483.3585172,400.0,round
1764019541.4822085,1.0,round
1764099412.7502987,458.0,shoot
1764020215.0593488,280.0,shoot
1764099123.4497705,714.0,round
1764020150.6112535,427.0,up_down
1764099481.1847422,1023.0,up_down
1764020153.129759,524.0,up_down
1764020245.791476,727.0,shoot
1764020235.7630816,585.0,shoot
1764019519.453884,766.0,round
1764019510.9745486,564.0,round
1764099398.4273674,542.0,shoot
1764019477.1000595,197.0,round
1764019481.740011,46.0,round
1764099401.3431845,477.0,shoot
1764020098.3175883,562.0,up_down
1764099519.6082134,456.0,up_down
1764099503.521813,227.0,up_down
1764020122.1854422,583.0,up_down
1764020154.1082392,573.0,up_down
1764020121.3844974,742.0,up_down
1764099123.5067475,752.0,round
1764020131.5592709,572.0,up_down
1764020112.826806,509.0,up_down
1764099385.9722514,815.0,shoot
1764099412.4255617,674.0,shoot
1764099416.9348593,214.0,shoot
1764099412.4756627,534.0,shoot
1764099387.8640192,411.0,shoot
1764019496.2984886,301.0,round
1764099372.0452962,305.0,shoot
1764099476.6768465,200.0,up_down
1764020104.476074,588.0,up_down
1764020153.5314095,459.0,up_down
1764019547.1885333,1023.0,round
1764020097.4196532,680.0,up_down
1764099128.0937028,808.0,round
1764099401.2226503,604.0,shoot
1764099379.864835,811.0,shoot
1764099383.2631023,645.0,shoot
1764099508.0241728,307.0,up_down
1764099131.5176744,730.0,round
1764019537.1656003,20.0,round
1764099130.8581808,527.0,round
1764099517.2274148,626.0,up_down
1764099365.371293,398.0,shoot
1764099499.4310625,1023.0,up_down
1764019510.9745486,259.0,round
1764019498.4133954,171.0,round
1764019476.9471374,1023.0,round
1764019485.1935172,660.0,round
1764099414.038336,582.0,shoot
1764099406.7557957,595.0,shoot
1764099133.377421,271.0,round
1764099496.5460646,971.0,up_down
1764099375.006034,569.0,shoot
1764020208.6820416,717.0,shoot
1764099132.9343662,365.0,round
1764099490.1776235,1023.0,up_down
1764019554.2499578,413.0,round
1764020138.6006956,632.0,up_down
1764099398.6420422,321.0,shoot
1764020138.2343438,465.0,up_down
1764019549.5721617,869.0,round
1764099361.578523,758.0,shoot
1764020122.5829716,333.0,up_down
1764020216.3662164,749.0,shoot
1764099118.8086472,256.0,round
1764099150.5249846,556.0,round
1764019526.0491736,436.0,round
1764020110.642933,436.0,up_down
1764099139.0257838,392.0,round
1764099502.4895122,198.0,up_down
1764019473.24546,255.0,round
1764019535.5032291,948.0,round
1764019494.660661,317.0,round
1764019479.4218633,504.0,round
1764099389.1431875,337.0,shoot
1764020239.4516647,67.0,shoot
1764020225.216491,321.0,shoot
1764099473.217386,271.0,up_down
1764019553.064758,285.0,round
1764020095.558075,646.0,up_down
1764020154.4980962,474.0,up_down
1764099500.566818,352.0,up_down
1764099102.3126822,670.0,round
1764019548.730657,670.0,round
1764020221.3525555,208.0,shoot
1764019536.9806066,747.0,round
1764099490.4756958,0.0,up_down
1764099139.4730637,686.0,round
1764099102.5233629,512.0,round
1764020217.0095472,577.0,shoot
1764099414.0337734,731.0,shoot
1764019496.4612598,370.0,round
1764099495.7673705,1023.0,up_down
1764020119.1485744,699.0,up_down
1764099402.933504,800.0,shoot
1764020233.6533058,722.0,shoot
1764020097.2255542,362.0,up_down
1764020108.1615574,603.0,up_down
1764019525.640285,286.0,round
1764020104.6892917,636.0,up_down
1764099392.9945023,647.0,shoot
1764099514.72439,122.0,up_down
1764020227.2309248,852.0,shoot
1764099146.440983,505.0,round
1764019483.2081597,405.0,round
1764019522.3478758,406.0,round
1764019494.1841486,1023.0,round
1764099465.8864076,0.0,up_down
1764019509.3753395,616.0,round
1764020247.595153,660.0,shoot
1764019532.1441722,488.0,round
1764020101.537649,559.0,up_down
1764019481.1763277,212.0,round
1764099463.1943183,0.0,up_down
1764099512.07188,89.0,up_down
1764099493.280866,171.0,up_down
1764099408.5366597,284.0,shoot
1764020204.277336,0.0,shoot
1764020139.3221946,635.0,up_down
1764099357.620019,618.0,shoot
1764020216.540363,622.0,shoot
1764020147.4759688,483.0,up_down
1764020106.2733655,669.0,up_down
1764019485.4156632,573.0,round
1764019471.627596,599.0,round
1764019555.699597,665.0,round
1764099373.5994933,587.0,shoot
1764019525.8554478,439.0,round
1764019523.5548096,280.0,round
1764020224.744641,695.0,shoot
1764099476.8030818,0.0,up_down
1764099502.4372673,9.0,up_down
1764099126.6195223,532.0,round
1764099414.837134,587.0,shoot
1764020110.8093622,475.0,up_down
1764019471.5899742,516.0,round
1764020127.0159593,174.0,up_down
1764099389.669784,619.0,shoot
1764099120.6267953,498.0,round
1764020142.1948612,449.0,up_down
1764020154.927028,484.0,up_down
1764019515.308646,233.0,round
1764099356.278654,635.0,shoot
1764020144.0286565,675.0,up_down
1764099380.3789778,250.0,shoot
1764020244.0510995,736.0,shoot
1764099520.6903262,409.0,up_down
1764099371.3067322,486.0,shoot
1764099517.9169345,555.0,up_down
1764020109.4562197,674.0,up_down
1764019495.6735127,411.0,round
1764019471.5899742,466.0,round
1764099111.5962849,532.0,round
1764019541.6277597,724.0,round
1764099391.6265223,263.0,shoot
1764020109.2375257,563.0,up_down
1764020224.0297256,692.0,shoot
1764020205.0967426,0.0,shoot
1764019514.524348,921.0,round
1764099470.0454004,1023.0,up_down
1764020235.2410235,692.0,shoot
1764019486.0590906,45.0,round
1764019545.168681,75.0,round
1764099480.1840267,1023.0,up_down
1764099373.8884847,624.0,shoot
1764099504.815716,1023.0,up_down
1764099412.5802655,373.0,shoot
1764019476.2077289,293.0,round
1764019555.6757953,441.0,round
1764099417.9382577,688.0,shoot
1764020099.8652673,460.0,up_down
1764099137.9606645,442.0,round
1764020221.609208,611.0,shoot
1764020195.1745622,552.0,shoot
1764020136.2256706,562.0,up_down
1764019475.262927,1023.0,round
1764099471.5214226,0.0,up_down
1764099103.7409365,703.0,round
1764020111.3643088,610.0,up_down
1764099105.4944386,225.0,round
1764099146.9608777,395.0,round
1764020244.1910825,829.0,shoot
1764099151.4380322,501.0,round
1764019511.5902426,1023.0,round
1764019536.079915,1.0,round
1764020099.5400138,643.0,up_down
1764099406.8216877,740.0,shoot
1764019481.8065526,880.0,round
1764099512.5792625,1023.0,up_down
1764099461.573277,605.0,up_down
1764099371.860946,533.0,shoot
1764020245.4093592,776.0,shoot
1764020111.1887658,739.0,up_down
1764099489.9520285,404.0,up_down
1764019544.0500128,339.0,round
1764099407.331592,365.0,shoot
1764099400.774507,554.0,shoot
1764020202.174189,494.0,shoot
1764019542.1388514,995.0,round
1764099498.8351035,257.0,up_down
1764020137.2224815,668.0,up_down
1764019524.1067345,467.0,round
1764099356.5325842,596.0,shoot
1764099504.1717253,401.0,up_down
1764099121.389919,469.0,round
1764099393.6954112,614.0,shoot
1764099108.9049733,610.0,round
1764099129.5922592,564.0,round
1764020225.0596426,0.0,shoot
1764020246.5371542,578.0,shoot
1764099471.8776126,861.0,up_down
1764019535.3631933,969.0,round
1764099489.9315014,323.0,up_down
1764020099.52729,676.0,up_down
1764019497.216384,526.0,round
1764020242.0433276,570.0,shoot
1764020217.1094446,729.0,shoot
1764099367.491058,678.0,shoot
1764099511.6951113,981.0,up_down
1764099150.5594225,628.0,round
1764019552.554083,981.0,round
1764099369.2571695,305.0,shoot
1764099377.7833366,643.0,shoot
1764020220.2340562,604.0,shoot
1764099461.966405,585.0,up_down
1764020233.6694975,729.0,shoot
1764099406.0352986,774.0,shoot
1764099362.183047,335.0,shoot
1764099147.794839,596.0,round
1764020206.960186,0.0,shoot
1764020127.3580756,458.0,up_down
1764019553.319672,601.0,round
1764099383.6864164,536.0,shoot
1764019541.9803472,1023.0,round
1764020144.8117847,643.0,up_down
1764099392.0978415,844.0,shoot
1764020243.4903524,703.0,shoot
1764099109.6062815,525.0,round
1764019494.5033512,550.0,round
1764020223.990487,680.0,shoot
1764020116.2915752,759.0,up_down
1764099112.6811106,758.0,round
1764020149.013563,473.0,up_down
1764020135.0959742,508.0,up_down
1764020196.0091715,0.0,shoot
1764019478.4600246,1015.0,round
1764020142.925758,619.0,up_down
1764099136.2657251,710.0,round
1764020207.3425922,647.0,shoot
1764020129.5236073,714.0,up_down
1764099369.8763092,535.0,shoot
1764099518.337829,541.0,up_down
1764099393.8662555,724.0,shoot
1764019534.9751773,0.0,round
1764019479.0087476,546.0,round
1764099102.3601313,459.0,round
1764019532.960869,1023.0,round
1764099127.7812364,344.0,round
1764099142.1511476,307.0,round
1764099370.7017975,619.0,shoot
1764020105.8514163,517.0,up_down
1764020097.0483415,379.0,up_down
1764099399.2436469,723.0,shoot
1764019475.243814,1003.0,round
1764099113.623665,535.0,round
1764099500.5283406,400.0,up_down
1764020119.593829,565.0,up_down
1764020231.0209846,448.0,shoot
1764019475.2332938,1023.0,round
1764099142.9884129,111.0,round
1764099410.6605864,294.0,shoot
1764020125.7676516,488.0,up_down
1764019554.0903013,233.0,round
1764019527.1121554,281.0,round
1764019529.5104756,1.0,round
1764019473.2626965,285.0,round
1764020140.8986895,504.0,up_down
1764020206.9925947,101.0,shoot
1764099495.3719902,207.0,up_down
1764099471.9069643,867.0,up_down
1764099105.8630977,684.0,round
1764099109.6608784,550.0,round
1764019536.623063,1023.0,round
1764099407.0517943,561.0,shoot
1764020202.9253445,0.0,shoot
1764020205.2342403,341.0,shoot
1764099409.854181,552.0,shoot
1764020240.0287125,165.0,shoot
1764020212.4891174,544.0,shoot
1764099494.7855978,743.0,up_down
1764020130.6680908,570.0,up_down
1764099361.8623762,651.0,shoot
1764099362.4215908,556.0,shoot
1764099151.4357214,417.0,round
1764019535.5569298,1023.0,round
1764020127.8586285,617.0,up_down
1764020109.3606875,784.0,up_down
1764099111.9578576,726.0,round
1764020125.2776823,472.0,up_down
1764099398.244236,780.0,shoot
1764020233.477678,593.0,shoot
1764019499.4404342,252.0,round
1764099514.5994134,109.0,up_down
1764020241.9515572,576.0,shoot
1764019496.2076187,346.0,round
1764019525.793998,213.0,round
1764099390.9009938,644.0,shoot
1764019530.61,727.0,round
1764099488.4019089,1023.0,up_down
1764020105.542194,528.0,up_down
1764020100.7205906,641.0,up_down
1764099401.231746,828.0,shoot
1764099411.4976268,317.0,shoot
1764099409.2343628,352.0,shoot
1764019557.428229,365.0,round
1764099108.1721845,685.0,round
1764099139.7141888,562.0,round
1764099389.5967464,731.0,shoot
1764020196.7887018,645.0,shoot
1764099506.1951785,162.0,up_down
1764019511.4567654,1023.0,round
1764020195.894109,613.0,shoot
1764020134.944628,537.0,up_down
1764020140.0418692,750.0,up_down
1764020106.6423156,582.0,up_down
1764019514.244815,647.0,round
1764099142.030447,277.0,round
1764099374.887747,608.0,shoot
1764019497.677904,362.0,round
1764019516.791861,231.0,round
1764099140.742076,423.0,round
1764020147.7435658,388.0,up_down
1764099103.8791437,643.0,round
1764019544.6604452,1023.0,round
1764019491.5052345,969.0,round
1764020227.1879828,778.0,shoot
1764099510.6988966,774.0,up_down
1764020097.7738495,516.0,up_down
1764020210.3553183,766.0,shoot
1764099409.134457,551.0,shoot
1764020241.385569,576.0,shoot
1764019484.5084991,735.0,round
1764099141.889758,468.0,round
1764099370.933622,510.0,shoot
1764019528.5310562,140.0,round
1764019508.3205557,185.0,round
1764019507.3565962,1.0,round
1764099487.523648,1023.0,up_down
1764020200.3421516,0.0,shoot
1764099512.5815406,1023.0,up_down
1764019553.6141927,769.0,round
1764099390.3261504,533.0,shoot
1764099127.3856373,586.0,round
1764099149.141563,575.0,round
1764019505.6757262,739.0,round
1764019525.0714574,513.0,round
1764019530.080846,703.0,round
1764099362.0035908,418.0,shoot
1764020118.3757918,698.0,up_down
1764019549.0607078,390.0,round
1764099415.9743626,574.0,shoot
1764099118.9136183,714.0,round
1764020154.2183127,500.0,up_down
1764099514.112493,552.0,up_down
1764019510.1604855,251.0,round
1764099475.3759215,278.0,up_down
1764020195.2258377,627.0,shoot
1764099368.4275093,743.0,shoot
1764099365.2556834,349.0,shoot
1764019475.596035,963.0,round
1764099125.798566,439.0,round
1764099510.509972,0.0,up_down
1764019550.340623,0.0,round
1764099379.3278632,360.0,shoot
1764099104.9341211,386.0,round
1764019545.1605823,205.0,round
1764020101.745182,461.0,up_down
1764099461.90225,659.0,up_down
1764099488.701046,0.0,up_down
1764099369.282099,403.0,shoot
1764099110.9362214,510.0,round
1764099477.7550695,0.0,up_down
1764099357.3629644,63.0,shoot
1764019473.7042186,975.0,round
1764099142.2514918,362.0,round
1764020214.2946477,422.0,shoot
1764020095.4831986,711.0,up_down
1764020130.558365,760.0,up_down
1764099477.7483304,0.0,up_down
1764099361.885035,524.0,shoot
1764099411.0123858,689.0,shoot
1764020104.0243523,676.0,up_down
1764099404.713212,364.0,shoot
1764099508.6932886,0.0,up_down
1764019505.1833272,1023.0,round
1764099145.8373485,541.0,round
1764099482.596666,60.0,up_down
1764099150.0808148,718.0,round
1764099481.9321513,1023.0,up_down
1764019472.43166,1023.0,round
1764099142.9383557,210.0,round
1764099393.9690623,551.0,shoot
1764099519.9599082,568.0,up_down
1764020142.4754188,313.0,up_down
1764099517.049762,682.0,up_down
1764099468.9619424,397.0,up_down
1764099123.4313655,648.0,round
1764099147.8357952,538.0,round
1764099483.4100716,260.0,up_down
1764099473.985016,1023.0,up_down
1764020225.7917497,242.0,shoot
1764099133.3593895,291.0,round
1764019503.9579878,358.0,round
1764019554.5109692,1023.0,round
1764019475.1498322,161.0,round
1764099111.5617414,473.0,round
1764019513.5242207,1023.0,round
1764099138.7135909,631.0,round
1764099402.5693092,272.0,shoot
1764099491.1937149,972.0,up_down
1764020107.6373546,582.0,up_down
1764019481.2242053,292.0,round
1764020123.9159186,665.0,up_down
1764019483.1286602,479.0,round
1764099408.643591,616.0,shoot
1764099495.4716,451.0,up_down
1764099104.27591,643.0,round
1764099113.944715,663.0,round
1764019522.1946058,471.0,round
1764099357.3355489,29.0,shoot
1764099356.520224,528.0,shoot
1764020128.5927925,731.0,up_down
1764099492.0437677,1023.0,up_down
1764019478.5931792,1023.0,round
1764020219.8430192,0.0,shoot
1764099484.4273632,301.0,up_down
1764099413.010302,674.0,shoot
1764019525.944181,356.0,round
1764099102.477405,620.0,round
1764020137.3178308,559.0,up_down
1764099513.7884967,0.0,up_down
1764020111.0916069,399.0,up_down
1764099139.2929752,730.0,round
1764019477.2136824,1.0,round
1764020209.97609,301.0,shoot
1764099413.2856402,662.0,shoot
1764020134.2277925,513.0,up_down
1764019502.7340076,238.0,round
1764099505.754285,1023.0,up_down
1764099485.2160714,425.0,up_down
1764099131.4994657,798.0,round
1764020212.9025178,851.0,shoot
1764099370.0959885,284.0,shoot
1764099501.4025412,152.0,up_down
1764019543.8724427,0.0,round
1764020217.6268318,557.0,shoot
1764099406.3763735,556.0,shoot
1764099507.1262753,144.0,up_down
1764019547.0126662,1.0,round
1764019555.683857,414.0,round
1764019552.5829265,1014.0,round
1764099401.1791463,574.0,shoot
1764099390.4792142,686.0,shoot
1764099365.0738654,164.0,shoot
1764020230.7858005,677.0,shoot
1764019523.5906107,533.0,round
1764099481.468622,0.0,up_down
1764020102.4186084,581.0,up_down
1764099472.9424324,1023.0,up_down
1764099479.6939468,0.0,up_down
1764099371.3474946,569.0,shoot
1764019478.3735948,16.0,round
1764020245.8153725,661.0,shoot
1764019534.6088188,204.0,round
1764099418.629192,400.0,shoot
1764020152.5013213,479.0,up_down
1764020207.9262524,921.0,shoot
1764099399.2571547,566.0,shoot
1764020203.8629622,610.0,shoot
1764099376.2290027,521.0,shoot
1764099503.0395532,725.0,up_down
1764020145.848447,640.0,up_down
1764019524.6386113,142.0,round
1764099415.028345,516.0,shoot
1764019497.8570628,491.0,round
1764020154.8246295,495.0,up_down
1764020100.9755995,435.0,up_down
1764019480.6834886,563.0,round
1764020101.975809,661.0,up_down
1764019507.9511237,521.0,round
1764019546.9068325,227.0,round
1764099404.1294813,667.0,shoot
1764019528.2680798,0.0,round
1764020238.8258996,386.0,shoot
1764020214.6933002,759.0,shoot
1764099396.5105376,280.0,shoot
1764099114.170257,456.0,round
1764099146.246927,670.0,round
1764099371.4317234,714.0,shoot
1764020148.4433997,583.0,up_down
1764099474.3778744,38.0,up_down
1764099377.51568,236.0,shoot
1764019551.2536683,875.0,round
1764020132.8847828,610.0,up_down
1764020141.1353643,661.0,up_down
1764019507.190884,523.0,round
1764099515.9848487,1023.0,up_down
1764020241.376283,635.0,shoot
1764020095.521153,670.0,up_down
1764099501.516154,0.0,up_down
1764019550.540366,291.0,round
1764099379.936015,600.0,shoot
1764099141.3982427,384.0,round
1764099394.8616593,831.0,shoot
1764020197.8428566,753.0,shoot
1764099404.4112122,683.0,shoot
1764099126.425146,385.0,round
1764099403.314516,841.0,shoot
1764020232.5472991,57.0,shoot
1764099102.5030687,363.0,round
1764019527.8061178,418.0,round
1764020205.0612469,0.0,shoot
1764020108.623978,506.0,up_down
1764099117.181337,436.0,round
1764099476.049616,0.0,up_down
1764099129.1304202,542.0,round
1764099384.6543713,321.0,shoot
1764099484.149823,279.0,up_down
1764099376.2561345,897.0,shoot
1764020235.726653,528.0,shoot
1764099483.3806126,11.0,up_down
1764099138.1420448,275.0,round
1764020234.9598124,417.0,shoot
1764099419.147759,465.0,shoot
1764020155.366706,547.0,up_down
1764020229.733398,373.0,shoot
1764019496.955047,453.0,round
1764020208.7340178,735.0,shoot
1764019479.537069,148.0,round
1764099148.8379014,701.0,round
1764020215.1747837,510.0,shoot
1764019517.1099434,1004.0,round
1764020114.3432555,602.0,up_down
1764019479.2775116,788.0,round
1764019496.5388165,404.0,round
1764020140.4175434,578.0,up_down
1764099125.7143044,459.0,round
1764019512.585788,1023.0,round
1764020237.6081336,723.0,shoot
1764019504.0074816,393.0,round
1764020156.2155943,480.0,up_down
1764020218.8476284,867.0,shoot
1764020116.214522,771.0,up_down
1764020215.9154274,363.0,shoot
1764099477.575722,149.0,up_down
1764020242.0753355,598.0,shoot
1764020095.4917974,748.0,up_down
1764020234.7773807,222.0,shoot
1764099481.1433234,1023.0,up_down
1764019499.541702,1.0,round
