timestamp,value
1764099461.6739898,511.0
1764099461.674199,608.0
1764099461.6744196,656.0
1764099461.674623,656.0
1764099461.6749082,615.0
1764099461.6752236,532.0
1764099461.675574,428.0
1764099461.675835,397.0
1764099461.67611,443.0
1764099461.6765113,530.0
1764099461.6768663,625.0
1764099461.6770432,663.0
1764099461.6772735,643.0
1764099461.6774836,584.0
1764099461.6776905,493.0
1764099461.6778915,413.0
1764099461.678182,404.0
1764099461.6786256,463.0
1764099461.6788976,556.0
1764099461.6791754,638.0
1764099461.6794457,665.0
1764099461.679697,644.0
1764099461.679951,588.0
1764099461.6802073,488.0
1764099461.6806006,409.0
1764099461.680866,408.0
1764099461.6811297,477.0
1764099461.6813946,586.0
1764099461.6816576,651.0
1764099461.6819968,663.0
1764099461.6823027,631.0
1764099461.6826286,559.0
1764099461.682919,459.0
1764099461.683248,398.0
1764099461.683517,429.0
1764099461.6838522,512.0
1764099461.6841679,608.0
1764099461.6844783,658.0
1764099461.6847932,657.0
1764099461.6849902,616.0
1764099461.6851382,534.0
1764099461.6852965,438.0
1764099461.6855586,397.0
1764099461.6858318,436.0
1764099461.6860662,518.0
1764099461.6862957,616.0
1764099461.686549,660.0
1764099461.6868212,656.0
1764099461.687101,613.0
1764099461.6874616,527.0
1764099461.6878197,432.0
1764099461.6881144,399.0
1764099461.688451,444.0
1764099461.6892114,523.0
1764099461.6895337,620.0
1764099461.689863,662.0
1764099461.6909075,654.0
1764099461.6912105,606.0
1764099461.6917164,514.0
1764099461.6921742,435.0
1764099461.6931696,408.0
1764099461.6935058,450.0
1764099461.6937845,537.0
1764099461.6945121,627.0
1764099461.6948545,664.0
1764099461.6951592,650.0
1764099461.6954594,600.0
1764099461.6957524,500.0
1764099461.6960926,413.0
1764099461.6964002,397.0
1764099461.6967273,461.0
1764099461.6970925,551.0
1764099461.6974528,635.0
1764099461.6977475,666.0
1764099461.698036,644.0
1764099461.6982973,587.0
1764099461.6986377,490.0
1764099461.698944,410.0
1764099461.6992397,402.0
1764099461.6995704,466.0
1764099461.6998882,564.0
1764099461.7002318,639.0
1764099461.7005951,660.0
1764099461.700942,635.0
1764099461.7012684,573.0
1764099461.7015443,472.0
1764099461.7018912,401.0
1764099461.702223,407.0
1764099461.7025464,476.0
1764099461.7029097,573.0
1764099461.7032332,644.0
1764099461.7035422,659.0
1764099461.7037623,626.0
1764099461.7039022,557.0
1764099461.7041187,455.0
1764099461.7043805,401.0
1764099461.7046154,415.0
1764099461.7049088,485.0
1764099461.7052343,586.0
1764099461.705591,646.0
1764099461.7059205,657.0
1764099461.7062006,621.0
1764099461.7064762,547.0
1764099461.7067254,449.0
1764099461.7070093,395.0
1764099461.707295,421.0
1764099461.7075527,496.0
1764099461.7078106,596.0
1764099461.7080686,651.0
1764099461.7083657,652.0
1764099461.7086735,608.0
1764099461.7089922,523.0
1764099461.7093053,423.0
1764099461.7095034,390.0
1764099461.7096536,434.0
1764099461.7098882,517.0
1764099461.710065,612.0
1764099461.7103333,653.0
1764099461.7105148,642.0
1764099461.7106652,591.0
1764099461.7108676,505.0
1764099461.711058,421.0
1764099461.7112625,401.0
1764099461.7115378,450.0
1764099461.711794,532.0
1764099461.7121441,619.0
1764099461.7126303,654.0
1764099461.712917,639.0
1764099461.713167,588.0
1764099461.7134173,491.0
1764099461.7136564,406.0
1764099461.7138898,400.0
1764099461.714139,462.0
1764099461.7144158,552.0
1764099461.71467,630.0
1764099461.7149293,657.0
1764099461.7152107,636.0
1764099461.715489,578.0
1764099461.7157526,484.0
1764099461.7160196,409.0
1764099461.716304,412.0
1764099461.7165716,475.0
1764099461.7168353,569.0
1764099461.7170987,641.0
1764099461.7173815,659.0
1764099461.7176404,627.0
1764099461.7179127,559.0
1764099461.7181826,462.0
1764099461.7184913,403.0
1764099461.7189178,422.0
1764099461.7192447,494.0
1764099461.7195342,593.0
1764099461.7198226,650.0
1764099461.7200413,658.0
1764099461.7202091,622.0
1764099461.7203908,549.0
1764099461.7205327,453.0
1764099461.720762,403.0
1764099461.7212214,433.0
1764099461.7215452,509.0
1764099461.7218385,606.0
1764099461.7220302,655.0
1764099461.722178,655.0
1764099461.7223184,613.0
1764099461.722463,532.0
1764099461.7226264,438.0
1764099461.722923,405.0
1764099461.723165,449.0
1764099461.7233021,530.0
1764099461.7234719,623.0
1764099461.7236447,665.0
1764099461.7238889,655.0
1764099461.7240415,604.0
1764099461.7241685,515.0
1764099461.7242932,431.0
1764099461.7244344,412.0
1764099461.724649,466.0
1764099461.7249434,551.0
1764099461.7252274,638.0
1764099461.7255354,667.0
1764099461.7257118,648.0
1764099461.7258477,595.0
1764099461.7261128,507.0
1764099461.726379,429.0
1764099461.7266138,420.0
1764099461.7268393,479.0
1764099461.7269874,567.0
1764099461.727129,646.0
1764099461.7272549,671.0
1764099461.727485,647.0
1764099461.7278259,586.0
1764099461.728003,488.0
1764099461.7281418,418.0
1764099461.7283125,425.0
1764099461.728559,491.0
1764099461.728757,593.0
1764099461.7288885,660.0
1764099461.729014,669.0
1764099461.7291596,636.0
1764099461.7292836,564.0
1764099461.7294073,467.0
1764099461.7295308,413.0
1764099461.7296548,438.0
1764099461.7297878,509.0
1764099461.7299118,609.0
1764099461.7300358,664.0
1764099461.7301607,666.0
1764099461.7303326,626.0
1764099461.7304635,550.0
1764099461.7305887,448.0
1764099461.730744,414.0
1764099461.7309115,456.0
1764099461.731127,537.0
1764099461.7313097,630.0
1764099461.7314944,672.0
1764099461.7316241,663.0
1764099461.731761,614.0
1764099461.7318861,522.0
1764099461.7320096,428.0
1764099461.7321332,411.0
1764099461.732256,467.0
1764099461.7323794,555.0
1764099461.7325773,640.0
1764099461.7327538,670.0
1764099461.73294,651.0
1764099461.733317,596.0
1764099461.7336285,502.0
1764099461.733828,423.0
1764099461.7341247,418.0
1764099461.7344239,478.0
1764099461.7468066,574.0
1764099461.7515502,646.0
1764099461.753913,669.0
1764099461.7560558,640.0
1764099461.7585127,580.0
1764099461.762497,482.0
1764099461.7649996,420.0
1764099461.7674928,435.0
1764099461.7774298,508.0
1764099461.7783368,609.0
1764099461.7790549,676.0
1764099461.7879937,689.0
1764099461.7901776,655.0
1764099461.7925487,585.0
1764099461.7969737,493.0
1764099461.797709,437.0
1764099461.8081012,465.0
1764099461.8113759,537.0
1764099461.8122253,636.0
1764099461.8130467,690.0
1764099461.8137963,696.0
1764099461.815401,656.0
1764099461.8157783,580.0
1764099461.8160725,484.0
1764099461.8163717,440.0
1764099461.8167176,475.0
1764099461.816985,553.0
1764099461.8172188,649.0
1764099461.817533,699.0
1764099461.8177946,696.0
1764099461.8180513,651.0
1764099461.8183064,569.0
1764099461.8185687,476.0
1764099461.8188174,440.0
1764099461.8190906,480.0
1764099461.8193717,559.0
1764099461.819642,654.0
1764099461.819908,702.0
1764099461.8201773,697.0
1764099461.8205152,646.0
1764099461.820889,560.0
1764099461.8212843,469.0
1764099461.821614,439.0
1764099461.8219998,484.0
1764099461.8223193,566.0
1764099461.822591,660.0
1764099461.8229036,698.0
1764099461.823186,688.0
1764099461.8234572,637.0
1764099461.8237202,546.0
1764099461.8239603,458.0
1764099461.8241892,442.0
1764099461.8245213,499.0
1764099461.8248382,589.0
1764099461.8251123,675.0
1764099461.8253875,701.0
1764099461.8256478,678.0
1764099461.8259225,620.0
1764099461.8261867,524.0
1764099461.826443,446.0
1764099461.8266957,446.0
1764099461.8269522,514.0
1764099461.827225,615.0
1764099461.8274832,682.0
1764099461.8277407,698.0
1764099461.8280005,665.0
1764099461.8282764,595.0
1764099461.828545,495.0
1764099461.8288078,433.0
1764099461.8290799,452.0
1764099461.8293278,528.0
1764099461.829575,629.0
1764099461.8298244,688.0
1764099461.8300831,692.0
1764099461.830355,651.0
1764099461.830628,570.0
1764099461.8308973,464.0
1764099461.8311815,428.0
1764099461.8315725,470.0
1764099461.831939,554.0
1764099461.8322835,650.0
1764099461.832607,691.0
1764099461.832923,682.0
1764099461.833221,628.0
1764099461.8334851,533.0
1764099461.8337438,445.0
1764099461.8340032,429.0
1764099461.8342714,487.0
1764099461.8345423,579.0
1764099461.834784,671.0
1764099461.835041,694.0
1764099461.835297,666.0
1764099461.8355868,602.0
1764099461.83593,503.0
1764099461.8362505,432.0
1764099461.8365242,436.0
1764099461.8367865,511.0
1764099461.8370643,618.0
1764099461.8373947,678.0
1764099461.8376741,684.0
1764099461.8379455,644.0
1764099461.8382146,566.0
1764099461.8384843,467.0
1764099461.838741,418.0
1764099461.8390496,449.0
1764099461.8393128,529.0
1764099461.839584,629.0
1764099461.8398452,680.0
1764099461.840102,681.0
1764099461.840361,636.0
1764099461.8406234,553.0
1764099461.8408816,455.0
1764099461.8411665,418.0
1764099461.8414524,461.0
1764099461.8417394,546.0
1764099461.8420155,640.0
1764099461.8422968,681.0
1764099461.8427184,669.0
1764099461.8432074,620.0
1764099461.8435366,534.0
1764099461.8438506,440.0
1764099461.8441157,415.0
1764099461.8443725,475.0
1764099461.8446248,563.0
1764099461.844902,651.0
1764099461.8451712,683.0
1764099461.8454146,667.0
1764099461.8456523,613.0
1764099461.8458977,517.0
1764099461.8461394,435.0
1764099461.8463945,421.0
1764099461.8466394,479.0
1764099461.8469343,572.0
1764099461.8471994,655.0
1764099461.8474422,681.0
1764099461.8476896,662.0
1764099461.8479328,605.0
1764099461.848175,506.0
1764099461.8484182,427.0
1764099461.8486688,424.0
1764099461.8489177,491.0
1764099461.8491879,591.0
1764099461.8494422,662.0
1764099461.8496945,680.0
1764099461.8500082,650.0
1764099461.8503091,584.0
1764099461.8506315,485.0
1764099461.854809,419.0
1764099461.8550317,432.0
1764099461.8552003,502.0
1764099461.8553581,601.0
1764099461.8555121,667.0
1764099461.8556664,679.0
1764099461.8558156,644.0
1764099461.8559647,571.0
1764099461.856113,469.0
1764099461.8562884,413.0
1764099461.8564382,433.0
1764099461.856604,506.0
1764099461.8567529,609.0
1764099461.8569012,670.0
1764099461.8570485,674.0
1764099461.8571935,629.0
1764099461.8574324,551.0
1764099461.8576775,455.0
1764099461.8578649,411.0
1764099461.8580105,447.0
1764099461.858234,525.0
1764099461.8583794,627.0
1764099461.8585322,674.0
1764099461.8588214,666.0
1764099461.8589811,618.0
1764099461.8591285,532.0
1764099461.8592894,435.0
1764099461.8595972,405.0
1764099461.8598657,456.0
1764099461.860125,544.0
1764099461.8604095,636.0
1764099461.860559,672.0
1764099461.8607001,656.0
1764099461.8608356,599.0
1764099461.8609715,505.0
1764099461.8612177,424.0
1764099461.8614755,411.0
1764099461.861626,470.0
1764099461.861763,563.0
1764099461.8618994,644.0
1764099461.862034,672.0
1764099461.8621967,649.0
1764099461.8623364,589.0
1764099461.8624873,492.0
1764099461.862624,416.0
1764099461.862759,417.0
1764099461.863065,482.0
1764099461.8633997,576.0
1764099461.8637724,649.0
1764099461.864046,670.0
1764099461.8643067,643.0
1764099461.864588,580.0
1764099461.864735,480.0
1764099461.8648698,410.0
1764099461.8650043,419.0
1764099461.865139,488.0
1764099461.865273,587.0
1764099461.8654277,655.0
1764099461.8655584,671.0
1764099461.8657138,636.0
1764099461.8658462,564.0
1764099461.8660676,462.0
1764099461.8663328,408.0
1764099461.8666005,434.0
1764099461.8668456,509.0
1764099461.8670886,608.0
1764099461.8673315,665.0
1764099461.8675723,667.0
1764099461.8678348,624.0
1764099461.868076,544.0
1764099461.8683252,446.0
1764099461.8685935,406.0
1764099461.8688629,447.0
1764099461.8691058,528.0
1764099461.8693552,624.0
1764099461.8695965,667.0
1764099461.86983,658.0
1764099461.870098,611.0
1764099461.870513,527.0
1764099461.8708618,436.0
1764099461.871124,405.0
1764099461.8714309,454.0
1764099461.8717394,540.0
1764099461.8719769,629.0
1764099461.8722243,665.0
1764099461.8724675,651.0
1764099461.8727245,601.0
1764099461.8729951,503.0
1764099461.8732955,417.0
1764099461.8736184,406.0
1764099461.8739562,468.0
1764099461.8742797,560.0
1764099461.8745623,642.0
1764099461.8748703,669.0
1764099461.8751805,649.0
1764099461.875494,592.0
1764099461.8758135,496.0
1764099461.8760653,416.0
1764099461.876302,414.0
1764099461.8766108,478.0
1764099461.87696,577.0
1764099461.8772085,651.0
1764099461.8774598,669.0
1764099461.8777015,639.0
1764099461.87795,574.0
1764099461.8782222,475.0
1764099461.8784652,411.0
1764099461.8787367,422.0
1764099461.8790898,492.0
1764099461.8794146,589.0
1764099461.879653,655.0
1764099461.8798933,664.0
1764099461.8801577,627.0
1764099461.8803937,555.0
1764099461.8806274,457.0
1764099461.880875,405.0
1764099461.8811095,431.0
1764099461.8813431,508.0
1764099461.881574,609.0
1764099461.8818173,662.0
1764099461.8820493,662.0
1764099461.8824046,618.0
1764099461.8827176,540.0
1764099461.8830614,444.0
1764099461.883315,406.0
1764099461.8835723,453.0
1764099461.883847,538.0
1764099461.884155,629.0
1764099461.884424,665.0
1764099461.8847315,651.0
1764099461.8850343,599.0
1764099461.8852742,507.0
1764099461.8855047,426.0
1764099461.8857348,412.0
1764099461.885972,468.0
1764099461.8862205,557.0
1764099461.886475,634.0
1764099461.8867226,661.0
1764099461.8869684,639.0
1764099461.8872216,581.0
1764099461.8874998,485.0
1764099461.8877814,412.0
1764099461.8880315,411.0
1764099461.888298,472.0
1764099461.8885453,567.0
1764099461.8887894,644.0
1764099461.89454,661.0
1764099461.8947642,633.0
1764099461.8951044,567.0
1764099461.8953795,469.0
1764099461.895637,406.0
1764099461.8959084,418.0
1764099461.896202,480.0
1764099461.8964827,588.0
1764099461.8966272,658.0
1764099461.8968825,669.0
1764099461.897136,633.0
1764099461.8973744,562.0
1764099461.8976133,463.0
1764099461.897861,409.0
1764099461.898101,434.0
1764099461.898602,506.0
1764099461.8989644,606.0
1764099461.8992622,659.0
1764099461.8995821,662.0
1764099461.900074,621.0
1764099461.9004552,540.0
1764099461.9007316,447.0
1764099461.9010112,407.0
1764099461.9012518,444.0
1764099461.901513,522.0
1764099461.9017565,618.0
1764099461.9020054,665.0
1764099461.90225,659.0
1764099461.9025047,614.0
1764099461.9027448,529.0
1764099461.9029813,436.0
1764099461.9032137,408.0
1764099461.9034474,456.0
1764099461.903697,539.0
1764099461.9039354,633.0
1764099461.9041843,666.0
1764099461.904489,650.0
1764099461.9048264,597.0
1764099461.9051287,504.0
1764099461.9052875,420.0
1764099461.905561,407.0
1764099461.905696,466.0
1764099461.9058218,557.0
1764099461.905947,636.0
1764099461.9060712,662.0
1764099461.9062443,641.0
1764099461.9063792,586.0
1764099461.9065042,489.0
1764099461.9066296,415.0
1764099461.9068034,417.0
1764099461.9070091,477.0
1764099461.9071429,574.0
1764099461.9072685,646.0
1764099461.9073935,663.0
1764099461.9075181,636.0
1764099461.9076605,570.0
1764099461.9077857,471.0
1764099461.9079106,407.0
1764099461.908035,422.0
1764099461.908167,489.0
1764099461.908292,592.0
1764099461.9084265,654.0
1764099461.908591,662.0
1764099461.9087832,624.0
1764099461.908917,552.0
1764099461.9090421,452.0
1764099461.909167,402.0
1764099461.9092915,429.0
1764099461.909419,505.0
1764099461.909554,608.0
1764099461.9096787,661.0
1764099461.909802,656.0
1764099461.9099255,614.0
1764099461.9100504,533.0
1764099461.9101737,436.0
1764099461.9123142,399.0
1764099461.9144526,441.0
1764099461.9166865,522.0
1764099461.9189224,616.0
1764099461.921297,660.0
1764099461.9235733,651.0
1764099461.9258018,601.0
1764099461.9280233,514.0
1764099461.9315195,426.0
1764099461.932593,402.0
1764099461.9348073,454.0
1764099461.9370484,539.0
1764099461.939296,626.0
1764099461.9417152,662.0
1764099461.943855,648.0
1764099461.9460468,595.0
1764099461.9482841,502.0
1764099461.9505289,416.0
1764099461.952778,400.0
1764099461.95503,459.0
1764099461.9572783,550.0
1764099461.959576,632.0
1764099461.961831,661.0
1764099461.9641755,642.0
1764099461.966405,585.0
1764099461.9686754,488.0
1764099461.9709191,409.0
1764099461.9731731,407.0
1764099461.9758925,471.0
1764099461.9777915,564.0
1764099461.9799447,636.0
1764099461.9822032,657.0
1764099461.9845057,634.0
1764099461.986727,574.0
1764099461.9890933,475.0
1764099461.9913924,400.0
1764099461.9936483,414.0
1764099461.995889,483.0
1764099461.9981415,581.0
1764099462.0003877,648.0
1764099462.002678,662.0
1764099462.0049691,629.0
1764099462.0071993,558.0
1764099462.0094266,456.0
1764099462.0116704,398.0
1764099462.0139174,417.0
1764099462.0161662,486.0
1764099462.0184126,586.0
1764099462.0233076,649.0
1764099462.0234163,659.0
1764099462.025263,621.0
1764099462.0274591,545.0
1764099462.0297146,444.0
1764099462.031975,394.0
1764099462.034252,423.0
1764099462.0365336,499.0
1764099462.0388129,601.0
1764099462.0410953,656.0
1764099462.04337,654.0
1764099462.0457268,609.0
1764099462.0480502,521.0
1764099462.0503168,425.0
1764099462.0526428,393.0
1764099462.054912,441.0
1764099462.0571938,526.0
1764099462.0594735,621.0
1764099462.0617638,661.0
1764099462.0639765,646.0
1764099462.0712261,590.0
1764099462.0713916,475.0
1764099462.0715191,400.0
1764099462.0735943,399.0
1764099462.0758166,465.0
1764099462.0780785,565.0
1764099462.080355,636.0
1764099462.0826728,658.0
1764099462.084938,628.0
1764099462.087421,557.0
1764099462.0896668,452.0
1764099462.0917876,391.0
1764099462.0940518,413.0
1764099462.096329,485.0
1764099462.0985885,586.0
1764099462.1008756,645.0
1764099462.1031497,655.0
1764099462.105463,619.0
1764099462.1077251,539.0
1764099462.1100612,437.0
1764099462.1123102,389.0
1764099462.1175137,427.0
1764099462.1176624,506.0
1764099462.11915,606.0
1764099462.1214633,653.0
1764099462.1237316,648.0
1764099462.1260056,601.0
1764099462.1282918,513.0
1764099462.130626,418.0
1764099462.1329112,390.0
1764099462.1351478,441.0
1764099462.1374266,530.0
1764099462.1396818,621.0
1764099462.1419702,656.0
1764099462.1442485,639.0
1764099462.1464877,580.0
1764099462.148791,484.0
1764099462.151042,405.0
1764099462.1533568,395.0
1764099462.155644,457.0
1764099462.1579254,554.0
1764099462.1602006,632.0
1764099462.164138,658.0
1764099462.1647563,632.0
1764099462.1669722,569.0
1764099462.1692255,471.0
1764099462.1715105,399.0
1764099462.173744,399.0
1764099462.1759844,465.0
1764099462.1782439,565.0
1764099462.1805155,638.0
1764099462.1827767,656.0
1764099462.185022,625.0
1764099462.1872745,556.0
1764099462.1896076,451.0
1764099462.1920757,391.0
1764099462.1944156,414.0
1764099462.1967387,493.0
1764099462.1989937,594.0
1764099462.20124,651.0
1764099462.203493,652.0
1764099462.2057493,607.0
1764099462.2106173,527.0
1764099462.2107315,424.0
1764099462.2126515,387.0
1764099462.214924,432.0
1764099462.2171745,514.0
1764099462.2194257,610.0
1764099462.2216752,653.0
1764099462.2241113,644.0
1764099462.226399,590.0
1764099462.2286487,497.0
1764099462.2309,410.0
1764099462.2331712,391.0
1764099462.2354515,446.0
1764099462.2377012,540.0
1764099462.239953,626.0
1764099462.2422004,656.0
1764099462.2444685,635.0
1764099462.246739,580.0
1764099462.2489886,483.0
1764099462.2512786,402.0
1764099462.2536037,396.0
1764099462.2587438,459.0
1764099462.2588825,555.0
1764099462.2604136,632.0
1764099462.2626898,656.0
1764099462.2649503,627.0
1764099462.2672286,561.0
1764099462.2695076,460.0
1764099462.271752,394.0
1764099462.2740464,405.0
1764099462.276331,471.0
1764099462.2785978,576.0
1764099462.2808604,644.0
1764099462.2831314,652.0
1764099462.285416,615.0
1764099462.2876673,541.0
1764099462.2899132,438.0
1764099462.2921743,385.0
1764099462.2944212,414.0
1764099462.296695,487.0
1764099462.299069,587.0
1764099462.3012323,645.0
1764099462.3078356,650.0
1764099462.3080857,606.0
1764099462.308265,522.0
1764099462.3103502,426.0
1764099462.3126416,386.0
1764099462.3148923,426.0
1764099462.3172538,505.0
1764099462.3195393,604.0
1764099462.3217983,652.0
1764099462.324021,641.0
1764099462.3263588,591.0
1764099462.328559,501.0
1764099462.3308234,410.0
1764099462.333016,386.0
1764099462.3353536,439.0
1764099462.3376067,533.0
1764099462.339903,616.0
1764099462.342301,653.0
1764099462.344559,632.0
1764099462.3468199,582.0
1764099462.3490798,483.0
1764099462.3557324,400.0
1764099462.356021,387.0
1764099462.3562853,445.0
1764099462.3582942,538.0
1764099462.360684,626.0
1764099462.3629375,649.0
1764099462.3652124,615.0
1764099462.3675525,553.0
1764099462.3697186,474.0
1764099462.3719754,420.0
1764099462.3742037,432.0
1764099462.3764849,470.0
1764099462.3787441,559.0
1764099462.3810742,612.0
1764099462.3834653,623.0
1764099462.3856075,592.0
1764099462.3878863,520.0
1764099462.3901649,419.0
1764099462.3924465,366.0
1764099462.3947287,384.0
1764099462.3970156,450.0
1764099462.4012048,546.0
1764099462.401543,613.0
1764099462.403865,601.0
1764099462.4061418,523.0
1764099462.4084134,417.0
1764099462.4106576,315.0
1764099462.4129372,272.0
1764099462.4153407,312.0
1764099462.4175735,414.0
1764099462.4198484,505.0
1764099462.422226,527.0
1764099462.4244795,516.0
1764099462.4267495,465.0
1764099462.4289973,373.0
1764099462.4312909,287.0
1764099462.433576,262.0
1764099462.4358423,314.0
1764099462.4380975,396.0
1764099462.4403958,470.0
1764099462.4426665,491.0
1764099462.4475958,469.0
1764099462.4477205,398.0
1764099462.4495957,294.0
1764099462.451751,210.0
1764099462.4539995,202.0
1764099462.456307,255.0
1764099462.458542,326.0
1764099462.4608858,383.0
1764099462.4630418,381.0
1764099462.4653516,331.0
1764099462.4675646,248.0
1764099462.469802,131.0
1764099462.4720852,53.0
1764099462.4743829,53.0
1764099462.4769495,98.0
1764099462.479174,179.0
1764099462.4814217,223.0
1764099462.4836726,226.0
1764099462.4859393,186.0
1764099462.4882286,106.0
1764099462.4904199,7.0
1764099462.494833,0.0
1764099462.4949327,4.0
1764099462.4971962,54.0
1764099462.4994931,135.0
1764099462.5017805,176.0
1764099462.5040722,169.0
1764099462.5064335,124.0
1764099462.5087025,36.0
1764099462.510956,0.0
1764099462.5132413,0.0
1764099462.5154731,9.0
1764099462.5177674,64.0
1764099462.5200477,135.0
1764099462.5222943,167.0
1764099462.5246837,155.0
1764099462.5268948,97.0
1764099462.5291238,0.0
1764099462.5314097,0.0
1764099462.5336814,0.0
1764099462.5359783,17.0
1764099462.5382645,73.0
1764099462.5427032,134.0
1764099462.5428586,155.0
1764099462.5450854,132.0
1764099462.5474117,72.0
1764099462.5496247,0.0
1764099462.5518725,0.0
1764099462.5541205,0.0
1764099462.5564034,17.0
1764099462.5586307,89.0
1764099462.5608985,149.0
1764099462.563173,164.0
1764099462.5654376,135.0
1764099462.567686,74.0
1764099462.569951,0.0
1764099462.5722086,0.0
1764099462.5744653,0.0
1764099462.5767412,32.0
1764099462.5790284,111.0
1764099462.5813212,169.0
1764099462.5836217,180.0
1764099462.5858696,144.0
1764099462.5914316,82.0
1764099462.5915444,0.0
1764099462.5926208,0.0
1764099462.5949404,10.0
1764099462.597201,72.0
1764099462.5994966,165.0
1764099462.601753,221.0
1764099462.6040316,229.0
1764099462.6063123,194.0
1764099462.608657,120.0
1764099462.6109,31.0
1764099462.6131296,1.0
1764099462.6154263,49.0
1764099462.617704,134.0
1764099462.6199455,233.0
1764099462.6222043,283.0
1764099462.6244776,285.0
1764099462.626737,239.0
1764099462.6290147,159.0
1764099462.6312957,73.0
1764099462.6335645,56.0
1764099462.6377647,115.0
1764099462.6381164,207.0
1764099462.6404393,303.0
1764099462.6426713,343.0
1764099462.6449413,332.0
1764099462.6472116,287.0
1764099462.649467,200.0
1764099462.651715,124.0
1764099462.6539702,123.0
1764099462.6562335,193.0
1764099462.6584916,295.0
1764099462.6607492,389.0
1764099462.663028,424.0
1764099462.665312,405.0
1764099462.667588,352.0
1764099462.6698215,263.0
1764099462.6721723,198.0
1764099462.674397,210.0
1764099462.6766474,288.0
1764099462.678901,398.0
